ss040,-0.4303254,-0.52492137,-0.42001646,-1.503611,-1.16605889,,1.12980044,-4.21925842,1.1662587,0.41722346,0.68629866,-1.07870221,1.6554717,0.74839868,0.67994408,-1.08867686,0.46588607,-0.71892213,-0.87288689,0.59414597,-0.85049235,0.65937385,-1.67283647,0.86296393,2.46162768,1.14511487,-0.32817628,-1.68741541,-1.53263545,0.80161209,0.76611613,0.31461387,1.14788668,0.68884614,-1.10406606,,0.28905458,-0.46974339,-0.37885214,2.67380505,1.49929191,,-1.05252579,0.95785892,0.59789656,0.87602627,1
ss047,0.67377451,1.40272104,1.28434963,-1.08942461,1.17440796,0.56724008,-0.83299252,2.26734197,1.80982498,1.99021671,,1.44630406,1.17114126,1.09584751,0.68885808,1.21600489,2.19083601,1.06471851,1.75524936,,,2.33469219,4.76989695,,-1.00063815,1.69860141,2.93970515,1.45518983,0.9331077,2.90763934,1.80113285,1.181167,1.03179987,1.79045528,0.74210176,1.92756466,0.75414367,-1.98474777,-5.40726456,,-1.82107356,-0.72062624,0.47685374,1.3736339,-1.98660768,-2.04042404,1
ss056,0.90505233,-0.98539833,-1.37426265,-0.33424782,1.10015803,-0.96246988,-1.71783604,1.29117853,0.72978319,-1.48165681,-0.46677362,-0.80475263,-0.5466311,-0.6122736,-0.53806118,0.76934563,-0.77414839,0.2896852,-0.46538929,0.71108927,-0.6402226,-0.3211669,0.12826437,-0.31413588,-0.84269678,-0.93231352,-2.14758019,,,,-0.40430738,-0.92920772,1.32479657,1.4087824,-0.89874163,,,,-0.92151295,-1.08804114,-2.034991,,,,-0.82180686,-0.90331988,1
ss060,-0.83226794,-0.18277219,0.69177074,-0.50386172,1.02086258,0.98662865,-0.40145308,1.50754828,1.67337386,2.08396217,-0.36028888,0.93146049,0.44928002,1.06009842,-0.23952936,0.24763298,1.21431911,0.74997208,-0.6193959,1.2439765,-0.77230466,1.07260323,-0.39671723,-0.84309222,0.95104448,0.6910823,-1.377431,,,,,,,,,,,,,,-0.43638122,,,1.94520587,1.35578613,1.40709928,1
ss061,1.72223586,1.03512699,0.76210479,1.18934151,1.39747932,0.68197841,0.78463319,2.15520868,1.77024627,-1.15254852,0.91317346,1.24896641,0.52358515,1.04028297,-1.01237779,1.60371976,-1.66955642,-0.55813109,1.10250281,-0.78645467,-1.50909075,0.69290426,1.49253247,-0.72575059,0.19170023,0.734447,1.90199809,,,,2.61995577,2.43656096,3.54213478,,2.0880643,,,,2.12091157,7.5453351,,,,-3.25629232,1.45603136,1.54668095,1
ss073,0.78832336,-0.603829,4.0678611,,-0.95968852,-2.60742077,-0.48431753,-1.43463991,-6.75813397,,1.32464888,-0.92094321,-0.75790878,-0.6764204,,,,,,0.92941209,1.08728106,-0.43165955,0.94554588,0.94395466,0.84336356,1.63958785,,,,4.81043586,,1.12323678,1.7861856,0.51206297,0.87097169,,1.52803417,-0.35660584,1.72311612,1.20216247,0.56566247,2.78924613,1.64367455,-1.46008363,0.75780123,1.21093642,1
ss086,-1.02946254,-0.45419139,-0.98060459,-0.63009385,-0.50311847,0.97988711,-0.58394415,1.08332837,-0.446655,-0.63636712,-0.52613357,-0.56017639,-0.50831256,-0.89824891,-1.42008983,-0.64819388,-0.59088507,-0.81608576,-0.64358444,-0.33572368,-0.65871071,-0.51075579,0.28484134,-0.71365569,-0.60877633,-1.01319755,0.64499876,-0.87940249,-0.49812782,-0.74605633,-0.55339985,-0.63409127,-0.59684075,0.69771774,-0.5924321,0.54282473,-0.64239847,-1.00565963,-0.85031551,0.56877718,0.40126781,-0.85670039,-0.75208736,-2.59330716,-0.74644628,-0.83481313,1
ss089,-0.4042195,0.31026337,0.39899641,0.38764366,0.62448366,0.84963077,-0.2149807,-0.54438868,0.55408403,0.22486187,,-0.18623136,0.14323251,-0.2571934,0.43647946,0.55684844,-0.42108109,-0.26075728,0.31263789,0.45775255,-0.35240418,0.32779718,0.58733333,0.29061327,-0.2715871,-0.1799117,1.05107099,0.63051869,0.45574556,0.75693804,0.47416317,-0.36653579,0.38113135,-0.17224269,-0.30652916,0.35071798,-0.22502605,0.23002457,0.12091645,-0.32557281,-0.22956757,-1.28390586,-0.87113411,-0.83130459,-0.68592818,-0.72288349,1
ss091,1.33599414,,-1.41100998,1.09800805,1.52835533,0.78785154,0.42462577,1.03963468,,1.38123289,1.13303448,0.8647003,0.46360848,-1.20345011,-0.62955995,0.84882849,0.98086211,-0.64887019,0.88912835,0.92938551,0.70438757,0.37299251,0.5797878,1.47169788,-1.88679622,-1.83096042,1.47058306,0.67776367,-0.68209327,0.9045252,-0.48808659,-0.96188423,0.64419683,0.52861857,0.51948091,0.64891265,-2.06058141,-0.94145338,-1.36563713,-0.47961622,-0.91042519,1.11286578,0.5397339,-0.84229296,0.62007465,0.67817092,1
ss092,-0.32889398,0.73383384,0.62082614,-0.5838178,-0.79778319,-0.2850412,-0.71511635,-0.26902466,0.49050542,1.16129014,-0.68249155,-0.35048673,2.15771535,1.32028662,-0.31156002,1.36710693,1.14433658,0.43376645,-0.58973177,-0.69103815,-0.43920505,-0.64938331,-0.10143759,0.3757492,-0.45806141,0.15596976,0.70189131,-0.4933836,-0.45556353,1.31588048,0.64344661,0.83937272,0.95455286,0.37777831,-0.92028371,-1.05336391,-0.39075908,0.80813156,0.48354451,0.46452294,-0.58290918,-1.04962957,3.32904733,,,0.6143067,1
